0.333333333	0	0.2375	0	1	0
0.333333333	0	0.45	0	1	0
0.333333333	0	0.6125	0	1	0
0.333333333	0	0.3125	0	1	1
0.333333333	0	0.25	0.007831878	0.5	0
0.333333333	0	0.7625	0.012174789	1	0
0.333333333	0	0.43125	0.012565163	0.5	0
0.333333333	0	0.5375	0.012589562	1	0
0.333333333	0	0.225	0.012678957	1	0
0.333333333	0	0.425	0.012678957	1	0
0.333333333	1	0.225	0.013175123	0	0
0.333333333	0	0.2375	0.013175123	0	0
0.333333333	0	0	0.01338651	0	0
0.333333333	0	0	0.013565497	0	0
0.333333333	0	0.5625	0.013614293	1	0
0.333333333	0	0.3375	0.013614293	1	1
0.333333333	0	0.3625	0.013752486	1	0
0.333333333	0	0.25	0.013760684	1	0
0.333333333	0	0.3	0.013760684	1	0
0.333333333	0	0.3125	0.013760684	1	0
0.333333333	0	0.3125	0.013760684	1	0
0.333333333	0	0.4375	0.013760684	1	0
0.333333333	0	0.475	0.013760684	1	0
0.333333333	0	0	0.013760684	1	0
0.333333333	0	0.2125	0.013768881	1	0
0.333333333	0	0.6375	0.013768881	1	0
0.333333333	0	0.2125	0.013907074	1	0
0.333333333	0	0.275	0.013907074	1	0
0.333333333	0	0.4375	0.013907074	1	0
0.333333333	0	0.5125	0.013907074	1	0
0.333333333	0	0.3	0.01393967	1	1
0.333333333	0	0.3125	0.014102261	0.5	0
0.333333333	0	0.375	0.014102261	0.5	0
0.333333333	0	0.5	0.014102261	0.5	0
0.333333333	0	0.56875	0.014102261	0.5	0
0.333333333	0	0	0.014102261	0.5	0
0.333333333	0	0	0.014102261	0.5	0
0.333333333	0	0	0.014102261	0.5	0
0.333333333	0	0	0.014102261	0.5	0
0.333333333	0	0	0.014102261	0.5	0
0.333333333	1	0.1875	0.014102261	0.5	1
0.333333333	1	0	0.014102261	0.5	1
0.333333333	0	0.275	0.014102261	0.5	1
0.333333333	0	0.1875	0.014110459	0.5	0
0.333333333	0	0.2125	0.014110459	0.5	0
0.333333333	0	0.275	0.014110459	0.5	0
0.333333333	0	0.29375	0.014110459	0.5	0
0.333333333	0	0.35625	0.014110459	0.5	0
0.333333333	0	0.375	0.014110459	0.5	0
0.333333333	0	0	0.014110459	0.5	0
0.333333333	0	0	0.014110459	0.5	0
0.333333333	0	0	0.014110459	0.5	0
0.333333333	0	0	0.014110459	0.5	0
0.333333333	0	0	0.014110459	0.5	0
0.333333333	1	0.1625	0.014110459	0.5	1
0.333333333	1	0	0.014110459	0.5	1
0.333333333	0	0.25	0.014110459	0.5	1
0.333333333	0	0	0.014110459	0.5	1
0.333333333	0	0.25625	0.014151058	1	0
0.333333333	0	0.2625	0.014151058	1	0
0.333333333	0	0.275	0.014151058	1	0
0.333333333	0	0.275	0.014151058	1	0
0.333333333	0	0.275	0.014151058	1	0
0.333333333	0	0.3125	0.014151058	1	0
0.333333333	0	0.375	0.014151058	1	0
0.333333333	0	0.5875	0.014151058	1	0
0.333333333	0	0.7375	0.014151058	1	0
0.333333333	0	0	0.014151058	1	0
0.333333333	0	0	0.014151058	1	0
0.333333333	0	0	0.014151058	1	0
0.333333333	1	0.275	0.014151058	1	1
0.333333333	0	0	0.014273049	1	0
0.333333333	0	0.3	0.014630827	1	0
0.333333333	0	0.45	0.014630827	1	0
0.333333333	1	0.225	0.014630827	1	1
0.333333333	0	0.275	0.014679624	1	0
0.333333333	1	0	0.014736619	1	0
0.333333333	0	0.525	0.014736619	1	0
0.333333333	0	0	0.014736619	1	0
0.333333333	1	0.2875	0.014736619	1	1
0.333333333	1	0	0.014891207	0	0
0.333333333	0	0.2375	0.014931806	1	0
0.333333333	0	0.3125	0.014931806	1	0
0.333333333	0	0.525	0.014931806	1	0
0.333333333	1	0.2625	0.014931806	1	1
0.333333333	0	0	0.015078196	0	0
0.333333333	0	0	0.015086394	0	0
0.333333333	0	0.2625	0.015094396	0	0
0.333333333	0	0	0.015094396	0	0
0.333333333	1	0.2	0.015094396	0	1
0.333333333	1	0	0.015094396	0	1
0.333333333	0	0	0.015102594	0	0
0.333333333	1	0	0.015102594	0	1
0.333333333	0	0.3125	0.015110792	0	0
0.333333333	1	0.2625	0.015126993	0	0
0.333333333	1	0.38125	0.015126993	0	0
0.333333333	1	0.5625	0.015126993	1	0
0.333333333	1	0	0.015126993	0	0
0.333333333	1	0	0.015126993	0	0
0.333333333	0	0.225	0.015126993	1	0
0.333333333	0	0.3875	0.015126993	0	0
0.333333333	0	0.4	0.015126993	0	0
0.333333333	0	0.50625	0.015126993	0	0
0.333333333	0	0.6375	0.015126993	1	0
0.333333333	0	0.8125	0.015126993	0	0
0.333333333	0	0.88125	0.015126993	0	0
0.333333333	0	0	0.015126993	0	0
0.333333333	0	0	0.015126993	0	0
0.333333333	0	0	0.015126993	0	0
0.333333333	0	0	0.015126993	0	0
0.333333333	0	0	0.015126993	0	0
0.333333333	0	0	0.015126993	0	0
0.333333333	0	0	0.015126993	0	0
0.333333333	0	0	0.015126993	0	0
0.333333333	0	0	0.015126993	0	0
0.333333333	0	0	0.015126993	0	0
0.333333333	1	0.2	0.015126993	0	1
0.333333333	1	0.275	0.015126993	1	1
0.333333333	1	0.275	0.015126993	0	1
0.333333333	1	0	0.015126993	0	1
0.333333333	1	0	0.015126993	0	1
0.333333333	1	0	0.015126993	0	1
0.333333333	1	0	0.015126993	0	1
0.333333333	1	0	0.015126993	0	1
0.333333333	1	0	0.015126993	0	1
0.333333333	1	0	0.015126993	0	1
0.333333333	0	0.3625	0.015126993	0	1
0.333333333	0	0	0.015126993	0	1
0.333333333	1	0.225	0.015175789	1	0
0.333333333	1	0.3125	0.015175789	1	0
0.333333333	0	0.2	0.015175789	1	0
0.333333333	0	0.225	0.015175789	1	0
0.333333333	0	0.2375	0.015175789	1	0
0.333333333	0	0.2625	0.015175789	1	0
0.333333333	0	0.3125	0.015175789	1	0
0.333333333	0	0.325	0.015175789	1	0
0.333333333	0	0.3625	0.015175789	1	0
0.333333333	0	0.3875	0.015175789	1	0
0.333333333	0	0.4125	0.015175789	1	0
0.333333333	0	0.925	0.015175789	1	0
0.333333333	0	0	0.015175789	1	0
0.333333333	1	0.275	0.015175789	1	1
0.333333333	0	0.3125	0.015175789	1	1
0.333333333	0	0	0.015175789	1	1
0.333333333	1	0	0.015200188	0	1
0.333333333	0	0.225	0.015216388	1	0
0.333333333	0	0.275	0.015216388	1	0
0.333333333	0	0.3	0.015216388	1	0
0.333333333	0	0.35	0.015216388	1	0
0.333333333	0	0.2625	0.015216388	1	1
0.333333333	0	0.3375	0.015216388	1	1
0.333333333	0	0.2625	0.015224586	1	0
0.333333333	0	0	0.015281581	0	0
0.333333333	1	0	0.015281581	0	1
0.333333333	1	0.175	0.015330377	1	0
0.333333333	1	0.3875	0.015330377	1	0
0.333333333	0	0.225	0.015330377	1	0
0.333333333	0	0.25	0.015330377	1	0
0.333333333	0	0.25	0.015330377	1	0
0.333333333	0	0.2625	0.015330377	1	0
0.333333333	0	0.2875	0.015330377	1	0
0.333333333	0	0.325	0.015330377	1	0
0.333333333	0	0.35	0.015330377	1	0
0.333333333	0	0.6	0.015330377	1	0
0.333333333	1	0.2375	0.015330377	1	1
0.333333333	1	0.325	0.015330377	1	1
0.333333333	0	0.4	0.015330377	1	1
0.333333333	0	0.3625	0.015370976	1	0
0.333333333	1	0.2375	0.015379174	0	1
0.333333333	1	0	0.015379174	0	1
0.333333333	1	0	0.015379174	0	1
0.333333333	1	0	0.015379174	0	1
0.333333333	0	0.325	0.015395375	1	0
0.333333333	1	0.35	0.015411575	1	0
0.333333333	0	0.2375	0.015411575	1	0
0.333333333	0	0.2375	0.015411575	1	0
0.333333333	0	0.2375	0.015411575	1	0
0.333333333	0	0.275	0.015411575	1	0
0.333333333	0	0.275	0.015411575	1	0
0.333333333	0	0.2875	0.015411575	1	0
0.333333333	0	0.3	0.015411575	1	0
0.333333333	0	0.3125	0.015411575	1	0
0.333333333	0	0.325	0.015411575	1	0
0.333333333	0	0.325	0.015411575	1	0
0.333333333	0	0.3375	0.015411575	1	0
0.333333333	0	0.35	0.015411575	1	0
0.333333333	0	0.35	0.015411575	1	0
0.333333333	0	0.375	0.015411575	1	0
0.333333333	0	0.4	0.015411575	1	0
0.333333333	0	0.4125	0.015411575	0.5	0
0.333333333	0	0.4125	0.015411575	1	0
0.333333333	0	0.4375	0.015411575	0.5	0
0.333333333	0	0.45	0.015411575	1	0
0.333333333	0	0.475	0.015411575	1	0
0.333333333	0	0.5	0.015411575	1	0
0.333333333	0	0	0.015411575	1	0
0.333333333	0	0	0.015411575	0.5	0
0.333333333	0	0	0.015411575	1	0
0.333333333	0	0	0.015411575	1	0
0.333333333	0	0	0.015411575	1	0
0.333333333	0	0	0.015411575	1	0
0.333333333	0	0	0.015411575	1	0
0.333333333	0	0	0.015411575	1	0
0.333333333	0	0	0.015411575	0.5	0
0.333333333	0	0	0.015411575	1	0
0.333333333	0	0	0.015411575	1	0
0.333333333	0	0	0.015411575	1	0
0.333333333	0	0	0.015411575	1	0
0.333333333	0	0	0.015411575	1	0
0.333333333	0	0	0.015411575	1	0
0.333333333	0	0.3625	0.015411575	0.5	1
0.333333333	1	0.2875	0.01546857	1	0
0.333333333	1	0.3125	0.01546857	1	0
0.333333333	0	0.25	0.01546857	1	0
0.333333333	0	0.2625	0.01546857	1	0
0.333333333	0	0.2625	0.01546857	1	0
0.333333333	0	0.35	0.01546857	1	0
0.333333333	0	0.4	0.01546857	1	0
0.333333333	0	0.4	0.01546857	1	0
0.333333333	0	0.4625	0.01546857	1	0
0.333333333	0	0.4875	0.01546857	1	0
0.333333333	1	0.2125	0.01546857	1	1
0.333333333	1	0.325	0.01546857	1	1
0.333333333	1	0.3375	0.01546857	1	1
0.333333333	0	0.25	0.01546857	1	1
0.333333333	0	0.3875	0.01546857	1	1
0.333333333	0	0.4	0.01546857	1	1
0.333333333	0	0.4875	0.01546857	1	1
0.333333333	0	0.55	0.01546857	1	1
0.333333333	1	0.1875	0.015671955	0	1
0.333333333	1	0	0.015712554	1	0
0.333333333	1	0	0.015712554	1	0
0.333333333	0	0.2	0.015712554	1	0
0.333333333	0	0.2375	0.015712554	1	0
0.333333333	0	0.25	0.015712554	1	0
0.333333333	0	0.2625	0.015712554	1	0
0.333333333	0	0.2625	0.015712554	1	0
0.333333333	0	0.275	0.015712554	1	0
0.333333333	0	0.275	0.015712554	1	0
0.333333333	0	0.3	0.015712554	1	0
0.333333333	0	0.30625	0.015712554	1	0
0.333333333	0	0.325	0.015712554	1	0
0.333333333	0	0.3625	0.015712554	1	0
0.333333333	0	0.375	0.015712554	1	0
0.333333333	0	0.375	0.015712554	1	0
0.333333333	0	0.38125	0.015712554	1	0
0.333333333	0	0.425	0.015712554	1	0
0.333333333	0	0.425	0.015712554	1	0
0.333333333	0	0.4375	0.015712554	1	0
0.333333333	0	0.4375	0.015712554	1	0
0.333333333	0	0.5375	0.015712554	1	0
0.333333333	0	0.55	0.015712554	1	0
0.333333333	0	0.55	0.015712554	1	0
0.333333333	0	0.625	0.015712554	1	0
0.333333333	0	0.6375	0.015712554	1	0
0.333333333	0	0.69375	0.015712554	1	0
0.333333333	0	0	0.015712554	1	0
0.333333333	0	0	0.015712554	1	0
0.333333333	0	0	0.015712554	1	0
0.333333333	0	0	0.015712554	1	0
0.333333333	0	0	0.015712554	1	0
0.333333333	0	0	0.015712554	1	0
0.333333333	0	0	0.015712554	1	0
0.333333333	0	0	0.015712554	1	0
0.333333333	0	0	0.015712554	1	0
0.333333333	0	0	0.015712554	1	0
0.333333333	0	0	0.015712554	1	0
0.333333333	0	0	0.015712554	1	0
0.333333333	0	0.2	0.015712554	1	1
0.333333333	0	0.225	0.015712554	1	1
0.333333333	0	0.2375	0.015712554	1	1
0.333333333	0	0.4	0.015712554	1	1
0.333333333	0	0.5625	0.015712554	1	1
0.333333333	0	0	0.015834545	1	1
0.333333333	1	0	0.015883342	0	0
0.333333333	0	0.2375	0.015923941	1	0
0.333333333	0	0.225	0.016200521	1	0
0.333333333	0	0.4	0.016322513	1	0
0.333333333	0	0.525	0.016403906	1	0
0.333333333	0	0.2625	0.016460705	1	0
0.333333333	0	0	0.016509502	0	0
0.333333333	0	0.00525	0.016623491	0.5	1
0.333333333	0	0.4125	0.016891873	1	0
0.333333333	1	0.25	0.016908074	1	0
0.333333333	1	0.375	0.016908074	1	0
0.333333333	0	0.2125	0.016908074	1	0
0.333333333	0	0.2125	0.016908074	1	0
0.333333333	0	0.2125	0.016908074	1	0
0.333333333	0	0.25	0.016908074	1	0
0.333333333	0	0.2625	0.016908074	1	0
0.333333333	0	0.325	0.016908074	1	0
0.333333333	0	0.4125	0.016908074	0.5	0
0.333333333	0	0.475	0.016908074	1	0
0.333333333	0	0.525	0.016908074	1	0
0.333333333	0	0	0.016908074	1	0
0.333333333	0	0.3375	0.016908074	1	1
0.333333333	1	0.3875	0.016948673	1	1
0.333333333	0	0	0.017005667	0.5	0
0.333333333	1	0.3	0.01727405	1	0
0.333333333	0	0.275	0.01756683	1	0
